time_s,vehicle_heading_deg,raw_mag_heading_deg,tilt_mag_heading_deg,aligned_mag_heading_deg,heading_error_deg,mag_norm_uT,gravity_norm
4115.81,-143.49219999995785,-78.35855634393936,-78.42568242976235,-118.36586549041209,25.126334509545757,42.06700607364398,9.806603776027663
4115.91,-145.23349999997845,-76.29913502116756,-76.20546156872308,-116.14564462937281,29.087855370605638,41.55577456864449,9.806552230524243
4116.01,-146.70329999999467,-75.30715783797794,-75.5590888575831,-115.49927191823284,31.204028081761834,40.61764394939716,9.806578560843736
4116.11,-148.24089999989428,-75.35317461403193,-75.33579025709908,-115.27597331774882,32.96492668214546,39.91960295393731,9.806590597144352
4116.209,-149.96790999992936,-73.74183438415348,-73.95203952870122,-113.89222258935095,36.07568741057841,39.36275650916739,9.806622591901862
4116.31,-151.56689999996615,-73.92067635316211,-73.9180462334023,-113.85822929405202,37.70867070591413,39.14381943551242,9.806637088727205
4116.409,-152.99528999997528,-73.23297496953944,-73.33716246230406,-113.2773455229538,39.71794447702149,39.578430994671834,9.806637651611279
4116.51,-154.50079999999434,-74.66069019380674,-74.62877311486085,-114.56895617551058,39.931843824483764,39.33902134014012,9.80659790855116
4116.61,-156.03029999993487,-74.13088439144107,-74.15910439036757,-114.09928745101732,41.93101254891755,39.1422367781914,9.806627955112807
4116.71,-157.14889999994375,-72.9537357781329,-73.00108183826522,-112.94126489891497,44.207635101028785,39.44126392498091,9.80661196999249
4116.809,-158.4498499999754,-72.0955524937518,-72.17800849091074,-112.11819155156047,46.33165844841494,39.453295172900326,9.806589574872602
4116.911,-159.43931999998767,-73.43238031509547,-73.46786677309512,-113.40804983374485,46.03127016624282,39.40875410362525,9.806579675911474
4117.01,-160.40229999999792,-73.60763456959587,-73.63530275171385,-113.57548581236358,46.82681418763434,39.58075037186637,9.806524754978186
4117.111,-161.08234999993692,-73.43238031509547,-73.64736805392333,-113.58755111457307,47.49479888536385,39.31629051678197,9.806507760156007
4117.21,-162.0800999999865,-73.63584297789639,-73.71245032340627,-113.652633384056,48.427466615930484,39.72543895289264,9.806640950396828
4117.31,-162.3731999999991,-74.53500758537467,-74.5718109008806,-114.51199396153035,47.86120603846874,40.00541213386009,9.80655769217721
4117.41,-162.41209999999955,-74.44977301546133,-74.0725751923001,-114.01275825294985,48.399341747049704,40.0790456473205,9.806652628190722
4117.51,-162.42360000000008,-76.2711254613721,-76.18183707113461,-116.12202013178435,46.301579868215725,39.63402704747525,9.806683786581477
4117.61,-162.4389999999994,-75.95964016024979,-75.7943098977298,-115.73449295837955,46.70450704161985,40.09358427479389,9.806559607222097
4117.709,-162.44728000000032,-77.29483030990241,-77.34699723759087,-117.2871802982406,45.16009970175972,39.7848865776943,9.80653298266008
4117.81,-162.4393,-77.37177808260957,-77.38301737977447,-117.32320044042422,45.11609955957579,39.856293104100885,9.806613559226243
4117.909,-162.40681000000495,-78.13601714382202,-78.26940024633346,-118.2095833069832,44.19722669302175,40.09959351414924,9.806604846224813
4118.01,-162.13220000000092,-79.44674793327556,-79.30428246250705,-119.24446552315678,42.887734476844145,40.28606955263817,9.806585303254135
4118.11,-162.0565999999926,-80.63028795631718,-80.51835036944557,-120.45853343009531,41.5980665698973,41.12096545559211,9.806666323476087
4118.21,-162.17889999999625,-80.44701564160869,-80.38298124096572,-120.32316430161546,41.855735698380784,40.50093579165795,9.806616073345586
4118.311,-162.24536000000353,-81.23740539731843,-81.15923813096089,-121.09942119161062,41.14593880839291,41.32725734911524,9.806641596897482
4118.41,-162.1439999999984,-80.57134488016484,-80.4239043178009,-120.36408737845065,41.779912621547766,41.01533859423813,9.806666416779965
4118.509,-162.2227499999999,-81.83841512085529,-81.86695456240929,-121.80713762305902,40.415612376940885,41.176411936933015,9.806605825156836
4118.61,-162.22089999998752,-82.17628926811474,-82.27427955969796,-122.21446262034769,40.006437379639834,40.78071725705667,9.806642047102565
4118.71,-162.4126999999985,-82.64817254813076,-82.53178016730942,-122.47196322795915,39.940736772039344,40.796105206257124,9.806569281354207
4118.81,-162.4604999999965,-83.5052182378064,-83.43779151962252,-123.37797458027225,39.08252541972425,40.892905252622974,9.806502206189524
4118.91,-162.60809999999765,-83.07630621050141,-83.16893174156205,-123.10911480221179,39.498985197785856,41.02804528612105,9.80662768437754
4119.009,-162.77189999999973,-84.34051815983753,-84.30007463798556,-124.2402576986353,38.53164230136443,40.845756205510504,9.806598893092344
4119.11,-162.87919999999576,-85.86741339792198,-85.88441009730646,-125.8245931579562,37.05460684203956,41.15703585050799,9.806638173196765
4119.21,-162.9339000000041,-85.60936864272166,-85.63923656381283,-125.57941962446256,37.35448037554153,41.090232415989085,9.80653940898623
4119.31,-162.86079999999583,-85.83591978526195,-85.73902618114037,-125.67920924179012,37.181590758205715,40.95722280624017,9.806628758650955
4119.41,-163.02010000000018,-87.90302978796213,-87.96656270066869,-127.90674576131843,35.11335423868175,41.562489097742926,9.806518877257107
4119.51,-163.01999999999998,-88.32056745384587,-88.39571636805016,-128.3358994286999,34.68410057130009,41.326151526606004,9.806523374264705
4119.61,-163.11509999998634,-88.87634765492831,-88.82826253305794,-128.76844559370767,34.346654406278674,41.25367498781169,9.806589912400742
4119.71,-163.3238999999994,-89.55668031468824,-89.58371823556557,-129.5239012962153,33.7999987037841,41.24191435905952,9.806606975911698
4119.81,-163.37119999999095,-89.66307419912984,-89.63881446396393,-129.57899752461367,33.79220247537728,41.59192589914538,9.806634585830146
4119.91,-163.72620000000006,-90.33433889882075,-90.44341559233425,-130.38359865298398,33.342601347016085,41.667609722661076,9.806542005212643
4120.01,-163.76319999999942,-90.10807113152829,-90.06862995277169,-130.00881301342142,33.754386986578,41.00797605344599,9.806616079973764
4120.11,-163.94439999998394,-90.98533394897794,-91.06893677112716,-131.0091198317769,32.93528016820704,41.55265695476042,9.80662139322203
4120.21,-164.17620000000215,-90.64986294707359,-90.69477458298168,-130.63495764363142,33.54124235637073,41.796868303737774,9.806549593511471
4120.309,-164.15387999999166,-91.54241059237071,-91.53906259115223,-131.47924565180196,32.6746343481897,41.993679286292604,9.806603143290749
4120.41,-164.46049999999923,-90.97782753400531,-90.80872153942144,-130.74890460007117,33.71159539992806,42.69245600805838,9.806588041209848
4120.51,-164.5051000000003,-91.76946440871677,-91.77338463066063,-131.71356769131037,32.79153230868994,41.065550038931654,9.80659782697343
4120.611,-164.55442999999332,-92.53231551738475,-92.39530093478747,-132.33548399543722,32.2189460045561,41.81080362777066,9.806569315514983
4120.71,-164.69319999998424,-91.53623250672769,-91.47693322243778,-131.41711628308752,33.27608371689672,41.66398204684713,9.806613276253938
4120.81,-165.07509999999093,-90.6510603802295,-90.96816815311072,-130.90835121376045,34.16674878623047,42.064800011410966,9.806612126009675
4120.911,-165.43284999999833,-91.76946440871677,-91.64575627099839,-131.58593933164812,33.846910668350205,41.76986114413118,9.806570096623997
4121.01,-165.5586999999996,-91.09289461258844,-91.43453594022516,-131.3747190008749,34.183980999124685,41.66242911785149,9.80667173153053
4121.11,-165.62169999999287,-90.0,-90.23504792633767,-130.1752309869874,35.44646901300547,41.78599885128989,9.806527581667224
4121.21,-165.72560000000067,-91.24028592727575,-91.36311446410676,-131.3032975247565,34.42230247524418,41.29449721209837,9.806549375799827
4121.31,-165.72659999999678,-91.22340078936644,-91.36150780836131,-131.30169086901105,34.424909130985725,41.51548867591468,9.806560537721673
4121.41,-165.8595999999984,-91.98900753846507,-92.14112793202406,-132.0813109926738,33.77828900732462,41.52220851544388,9.806659386865642
4121.51,-165.96540000000005,-91.09931984215784,-90.98838625558554,-130.92856931623527,35.03683068376478,41.874543579602154,9.806547517347786
4121.61,-166.0793999999878,-92.20666799420731,-92.35785965719332,-132.29804271784306,33.78135728214474,42.065170866169076,9.806638644306213
4121.711,-166.26245000000017,-92.24117699724349,-92.18882829672297,-132.12901135737272,34.13343864262745,41.64231261589587,9.80657688849682
4121.81,-166.25080000000162,-91.98900753846507,-92.00556821564483,-131.94575127629457,34.305048723707046,41.95346231242423,9.80661114860786
4121.91,-166.1813000000011,-91.88253240024083,-92.02153730732499,-131.96172036797472,34.21957963202638,41.75447401177507,9.80655290354363
4122.01,-166.13780000000042,-92.43702626959552,-92.59030223055397,-132.53048529120372,33.60731470879671,41.641054261389684,9.806562613882603
4122.11,-166.13579999999456,-91.86462173978653,-92.08763361916368,-132.0278166798134,34.10798332018115,41.71811117488422,9.806522340259058
4122.21,-166.19200000001,-92.2650473013075,-92.28886281267867,-132.2290458733284,33.96295412668161,42.20695914182873,9.80650480548498
4122.31,-165.99719999999706,-91.20696915490721,-91.6278726869881,-131.56805574763783,34.42914425235924,42.13417377853754,9.806511439854646
4122.41,-166.10330000000067,-92.11321111384594,-91.9868961941867,-131.92707925483643,34.176220745164244,42.23791069643478,9.806635653474642
4122.51,-166.0709999999999,-91.66335808821773,-91.83866388732187,-131.7788469479716,34.29215305202831,41.768467771753365,9.806669615113991
4122.609,-166.08710999999585,-91.55443224539562,-91.43394756033814,-131.37413062098787,34.712979379007976,41.482726525627506,9.806539873982056
4122.71,-166.15450000000192,-91.66335808821773,-91.68948632085711,-131.62966938150686,34.52483061849506,41.33614157126908,9.806603147369634
4122.809,-166.1288499999955,-92.2286301747706,-92.19322525453418,-132.1334083151839,33.995441684811595,41.38091951612482,9.80661739490228
4122.91,-166.2761000000005,-92.20666799420731,-92.27724353306094,-132.21742659371068,34.05867340628981,41.90663551276814,9.806552606293407
4123.01,-166.26779999999962,-92.96576859580134,-92.81560851342216,-132.7557915740719,33.51200842592772,42.143533311766824,9.806656711132494
4123.111,-166.45120999998744,-91.87151433473333,-91.93831430073895,-131.8784973613887,34.572712638598745,42.219393647943356,9.806522518201852
4123.21,-166.6460999999972,-92.98219514847986,-93.05988330950424,-133.00006637015397,33.64603362984323,42.201579354332225,9.806532929634203
4123.31,-166.70210000000225,-92.4514785118267,-92.21212990506748,-132.15231296571721,34.54978703428503,41.81400841823228,9.806592051268371
4123.41,-166.64019999999846,-91.77935255457007,-91.91794499429606,-131.8581280549458,34.78207194505265,41.86595991972476,9.80654412573563
4123.51,-166.73009999999977,-92.00453403210591,-91.82898528116999,-131.76916834181972,34.960931658180044,41.883820265109534,9.806599632900284
4123.61,-166.79759999999806,-92.11714641646412,-92.14182883127052,-132.08201189192025,34.71558810807781,41.67356236272584,9.806601464829699
4123.709,-166.8373799999963,-93.00531373549747,-92.83404615208893,-132.77422921273867,34.06315078725763,42.0482128038755,9.806562483357764
4123.81,-166.91549999999916,-92.85361240528623,-92.9359494758859,-132.87613253653564,34.03936746346352,42.16219277978791,9.806615781705736
4123.91,-166.96389999999747,-93.63350918877096,-93.70543288926036,-133.6456159499101,33.31828405008736,42.25632733686164,9.806611287289815
4124.01,-167.1194999999998,-93.02879322641465,-93.17659284677684,-133.1167759074266,34.0027240925732,41.65784199883619,9.806613508240243
4124.11,-167.15849999999546,-94.02199017702011,-94.19632336640652,-134.13650642705625,33.02199357293921,41.92925589609241,9.806571654762942
4124.209,-167.2331999999965,-93.48998143543801,-93.59050892373895,-133.53069198438868,33.702508015607805,41.607718034037866,9.806571699630814
4124.309,-167.30600000000004,-92.93289304270068,-93.12413619032885,-133.0643192509786,34.24168074902144,41.57177407809294,9.806587314147567
4124.41,-167.31189999999924,-92.57657183026883,-92.69128643670666,-132.6314694973564,34.68043050264285,42.13950640432324,9.806642096558841
4124.51,-167.37379999999985,-93.1302448622191,-93.08824231907417,-133.0284253797239,34.34537462027595,41.8667660561453,9.806542792442196
4124.61,-167.4506000000015,-93.71225517482462,-93.51794707675903,-133.45813013740877,33.99246986259271,41.97583233242671,9.806620982785049
4124.71,-167.43009999999958,-93.69023345533255,-93.77397765798464,-133.7141607186344,33.715939281365195,42.07425935176994,9.806616728515497
4124.809,-167.4461199999987,-94.53022008208711,-94.65239811510324,-134.59258117575297,32.85353882424573,42.505760786039346,9.806589191456936
4124.91,-167.51949999999852,-93.29308010313225,-93.24664127336513,-133.18682433401486,34.33267566598366,42.492152216615246,9.806655887202323
4125.01,-167.6376999999993,-93.77618707025546,-93.8837429195985,-133.82392598024825,33.813774019751065,42.05273356156529,9.806633846534702
4125.111,-167.76230000000396,-94.45883255813258,-94.40964676254279,-134.34982982319252,33.41247017681144,42.07291884336051,9.80660776823464
4125.21,-167.7074999999968,-93.91507519128821,-93.87139128359311,-133.81157434424284,33.895925655753956,41.8874647120114,9.806560702407342
4125.31,-167.7768999999994,-94.45883255813258,-94.53244759934825,-134.47263065999798,33.30426934000141,42.35147222942787,9.806618696064408
4125.41,-167.78530000000137,-94.39456538683059,-94.48113523361648,-134.42131829426623,33.36398170573514,41.626820680902355,9.806626693211076
4125.511,-167.69644000000062,-94.8427856450334,-94.87762895676643,-134.81781201741617,32.87862798258445,41.687324212522924,9.806564742049073
4125.61,-167.6149999999975,-93.8429926209566,-93.80387740962621,-133.74406047027594,33.87093952972157,41.71119873607087,9.806618258094886
4125.71,-167.6641999999947,-94.20301823936498,-94.36461963637478,-134.3048026970245,33.359397302970194,42.28760929634117,9.806627370304227
4125.81,-167.77980000000116,-93.71926403329923,-93.71668610545478,-133.6568691661045,34.122930833896646,41.68332640277165,9.806618045483367
4125.91,-167.761199999999,-93.93838642354505,-94.12614369397478,-134.06632675462453,33.69487324537448,41.70379599029326,9.806538368863908
4126.01,-167.8497000000002,-93.76100900719945,-93.6529740941552,-133.59315715480494,34.25654284519527,42.358249491686976,9.806555598170032
4126.11,-167.81870000000072,-93.53094979142583,-93.56446090673977,-133.5046439673895,34.314056032611205,41.736094690327704,9.806495050220542
4126.209,-167.80987999999888,-93.78323366573701,-93.83841461231351,-133.77859767296326,34.031282327035626,41.84631524997153,9.806610565327858
4126.31,-167.84539999999834,-93.21136889120348,-93.37453119048116,-133.3147142511309,34.53068574886743,41.329435031222,9.806554822668357
4126.409,-167.90066000000024,-93.66165194919402,-93.75354820623639,-133.69373126688612,34.206928733114125,42.10324571811536,9.806618392697862
4126.51,-167.88909999999942,-94.43772378038626,-94.54972733277717,-134.4899103934269,33.39918960657252,41.88055396004212,9.806638162489733
4126.61,-167.9962000000014,-94.1045901482174,-94.05299305399073,-133.99317611464048,34.00302388536093,42.52373807651439,9.806575105509568
4126.71,-167.9671000000053,-93.75404476493615,-93.81310914244035,-133.7532922030901,34.213807796915205,42.35878421295871,9.80660734403086
4126.811,-167.88146999999117,-93.66165194919402,-93.75077860088811,-133.69096166153784,34.19050833845333,42.10324571811536,9.806617136403357
4126.91,-168.119200000001,-94.1045901482174,-94.10834194448023,-134.04852500512996,34.07067499487104,42.361371554754925,9.80661102216255
4127.009,-168.03621999999996,-94.17832206604831,-94.19766960146784,-134.13785266211758,33.89836733788238,41.890630217269354,9.806601040625646
4127.11,-168.00139999999828,-94.260942265071,-94.40414754911862,-134.34433060976835,33.657069390229935,42.07667524888343,9.80661799143823
4127.21,-168.03529999999864,-94.68065163824907,-94.66113306473362,-134.60131612538336,33.43398387461528,42.150925256748515,9.806601560173636
4127.312,-168.0545600000023,-94.18623743082843,-94.26079738409126,-134.200980444741,33.85357955526132,41.799590907089026,9.806577625757113
4127.41,-167.98179999999957,-94.37808299973258,-94.54887163944538,-134.48905470009512,33.49274529990444,42.32863097242811,9.806567573315345
4127.51,-168.0264999999995,-94.32669333869879,-94.34686578889459,-134.28704884954433,33.73945115045515,42.09251358614736,9.806522927623226
4127.609,-168.127839999996,-94.87180065941452,-94.99782127614115,-134.9380043367909,33.189835663205116,41.82231222684848,9.806532124048745
4127.71,-168.19040000000314,-94.5924989622109,-94.75950654373429,-134.69968960438402,33.49071039561912,41.80925854401152,9.80665867714381
4127.81,-168.12170000000242,-93.61122689710429,-93.4744084128456,-133.41459147349534,34.707108526507085,41.51889449395299,9.806648186307083
4127.91,-168.0422999999996,-94.68940516902234,-94.59157708807345,-134.53176014872318,33.510539851276434,41.988866381458784,9.806630528881977
4128.009,-168.0967499999988,-94.47551665755589,-94.57953286938495,-134.5197159300347,33.5770340699641,41.981549518806474,9.806524070229981
4128.11,-168.25210000000243,-94.97992483385323,-94.71221404717052,-134.65239710782026,33.599702892182165,41.34041243142114,9.806652621052711
4128.21,-168.21000000000276,-95.38484564574806,-94.76376309122243,-134.70394615187217,33.50605384813059,41.31855878415897,9.806611390791419
4128.311,-168.14754999999968,-94.15551247894213,-94.224187526365,-134.16437058701473,33.98317941298495,42.37269049753626,9.806622664301916
4128.41,-168.15849999999864,-95.26423212656601,-95.13074752226284,-135.07093058291258,33.08756941708606,42.2839177465854,9.80653961140218
4128.51,-168.20190000000093,-93.99832778817094,-94.04257135611776,-133.9827544167675,34.21914558323343,41.952767489165716,9.806614356137391
4128.61,-168.04910000001018,-93.77618707025546,-93.8135978839703,-133.75378094462005,34.29531905539014,41.93713390302203,9.806611107309191
4128.709,-167.88377000000628,-93.45638060562982,-93.33518631141558,-133.2753693720653,34.608400627940966,42.127830468705596,9.806641120179732
4128.81,-167.73210000000427,-92.87036518431465,-93.04155228522457,-132.9817353458743,34.75036465412995,42.33670511506534,9.806546893274922
4128.91,-167.57799999999907,-93.74710622959802,-93.89208444266576,-133.8322675033155,33.74573249668356,42.08428923006779,9.806526936688647
4129.009,-167.64387999999963,-95.47249879211934,-95.56120796570849,-135.50139102635822,32.142488973641406,41.85763490690796,9.806589174121653
4129.11,-167.67120000000114,-93.96761332564289,-94.25184594718017,-134.19202900782992,33.47917099217122,41.91049629866008,9.806583332639356
4129.21,-167.65459999999985,-93.0231247832564,-93.30180386723988,-133.24198692788963,34.41261307211022,42.02561361836374,9.806567058864177
4129.309,-167.65495999999894,-94.09697972942195,-94.0635766574902,-134.00375971813995,33.65120028185899,42.368183817577076,9.806606921866502
4129.41,-167.69949999999926,-93.9619764739209,-94.09362062884067,-134.0338036894904,33.66569631050885,41.475088908886015,9.80664696060789
4129.509,-167.7452199999998,-93.7679990993104,-93.75267167630292,-133.69285473695265,34.052365263047136,41.9459962332521,9.806522459567407
4129.61,-167.80439999999635,-93.9077708856824,-93.68372494796714,-133.62390800861687,34.18049199137948,42.29526805684059,9.80660712683036
4129.71,-167.87179999999626,-93.9077708856824,-93.80823142919249,-133.74841448984222,34.12338551015404,42.09436779427861,9.80661179511048
4129.81,-167.96839999999793,-93.77618707025546,-93.86524071656055,-133.80542377721028,34.16297622278765,41.892301202010856,9.80654591637647
4129.91,-168.04959999999937,-94.18749260589341,-94.35986208572403,-134.30004514637378,33.7495548536256,41.86295976158399,9.806576339375532
4130.009,-168.09217000000035,-94.14566049669797,-94.25502730157599,-134.19521036222574,33.896959637774614,41.550771352647594,9.806611519786026
4130.11,-168.0153999999984,-93.7679990993104,-94.00847224061155,-133.94865530126128,34.066744698737125,42.15124434699407,9.806586788990346
4130.209,-168.04806999999437,-93.25052013465788,-93.42931769075219,-133.36950075140192,34.67856924859245,41.80876702319742,9.806581574636494
4130.31,-168.1686999999979,-94.66324203554079,-94.55224249734582,-134.49242555799555,33.67627444200235,42.24209866945533,9.806525644691906
4130.409,-168.25185999999894,-94.81411338540609,-94.88536041776977,-134.82554347841952,33.42631652157942,41.83221366363487,9.80661915085928
4130.51,-168.30369999999994,-95.21850074041356,-95.08422973411844,-135.02441279476818,33.27928720523175,42.43924716580161,9.806538246496569
4130.61,-168.3361999999952,-93.87046136253821,-93.64135873704552,-133.58154179769525,34.754658202299936,41.92906629058176,9.806679801543435
4130.709,-168.3999200000053,-94.02952070972589,-94.13351680686431,-134.07369986751405,34.326220132491244,41.72275877743465,9.806523733719304
4130.81,-168.30019999999922,-94.02199017702011,-93.96973260543751,-133.90991566608724,34.39028433391198,41.69195845723729,9.806618116863733
4130.91,-168.32659999999942,-94.82463735641305,-94.78695059855787,-134.7271336592076,33.59946634079182,41.61838415892669,9.806618178046905
4131.01,-168.38969999999972,-93.44888256301057,-93.60751835642684,-133.54770141707658,34.84199858292314,41.98206879133042,9.806567909824517
4131.109,-168.42947999999615,-94.58247691243623,-94.54530346716639,-134.48548652781614,33.94399347218001,41.7791012349476,9.806616585754742
4131.209,-168.49509000000035,-93.91507519128821,-94.0277631821169,-133.96794624276663,34.527143757233716,41.52951360177482,9.806629656003127
4131.31,-168.48400000000265,-93.79030657069356,-93.7283187786518,-133.66850183930154,34.81549816070111,41.68514483602042,9.806609106617842
4131.41,-168.37819999999965,-94.17080186286533,-94.18026111812897,-134.1204441787787,34.25775582122094,42.24217442319938,9.806614912394592
4131.509,-168.40861999999925,-93.05869757409583,-92.94605214993321,-132.88623521058295,35.52238478941629,42.32242313478754,9.806570424975288
4131.61,-168.50610000000597,-94.06557058735272,-93.99979523918488,-133.93997829983462,34.56612170017135,42.194338482787,9.806610892658075
4131.71,-168.42759999999544,-93.79030657069356,-93.98142412330608,-133.9216071839558,34.50599281603962,41.76190728403098,9.806589778817099
4131.81,-168.5123000000026,-93.77618707025546,-93.66444752124781,-133.60463058189754,34.90766941810506,42.25935636045585,9.80662605282775
4131.91,-168.41400000000021,-93.49656032870271,-93.62893498843685,-133.5691180490866,34.84488195091362,41.76206053345548,9.806564760913986
4132.01,-168.40250000000015,-92.5919406766016,-92.6903837289161,-132.63056678956585,35.7719332104343,41.671142292958564,9.806634936613067
4132.11,-168.46239999999943,-93.55527952891684,-93.6359553897544,-133.57613845040413,34.886261549595304,41.984884184668175,9.806524343517433
4132.211,-168.4764299999997,-92.74808818005374,-92.84277047079675,-132.78295353144648,35.69347646855323,42.00139521492114,9.806635126280574
4132.31,-168.4774000000025,-92.88731565941016,-92.75435101736643,-132.69453407801618,35.782865921986314,42.03049369208028,9.806538121579909
4132.41,-168.39089999999896,-93.96761332564289,-93.67340694753702,-133.61359000818675,34.77730999181222,42.34917944895745,9.806581535887009
4132.51,-168.45170000000098,-93.51498049656796,-93.57503534470274,-133.51521840535247,34.93648159464851,41.99079899216018,9.806615102062484
4132.609,-168.2888899999939,-93.33817369674243,-93.06905461767019,-133.00923767831992,35.27965232167398,41.91782556383382,9.806654211809448
4132.711,-168.3947100000014,-93.01185125274114,-93.12397053740325,-133.064153598053,35.3305564019484,41.95609729228876,9.80663285587872
4132.81,-168.35750000000053,-93.98352581385068,-94.01722250082584,-133.95740556147558,34.400094438524945,42.08958303428533,9.806605735931265
4132.909,-168.34255999999914,-93.73454092988217,-93.88119100913629,-133.82137406978603,34.52118593021311,41.26169167642064,9.806599674708863
4133.01,-168.41200000000026,-93.92240681132195,-94.11416095830613,-134.05434401895587,34.35765598104439,41.75806269452643,9.806678584515758
4133.109,-168.3478300000006,-93.99091309842979,-93.91251321025415,-133.8526962709039,34.49513372909672,41.998822602544465,9.806521645313389
4133.21,-168.31750000000739,-94.5121408030676,-94.49038627115127,-134.430569331801,33.88693066820639,42.32198955625787,9.806540529157058
4133.31,-168.17169999999533,-93.97616578302132,-93.721220149541,-133.66140321019074,34.510296789804585,42.212313369442334,9.806580799136873
4133.41,-168.35400000000072,-95.53798351617624,-95.41817520735572,-135.35835826800545,32.99564173199528,41.60722052721138,9.806529867899245
4133.51,-168.33819999999923,-94.30144742962018,-94.18557273697459,-134.12575579762432,34.21244420237491,42.079250230963005,9.806556918205288
4133.61,-168.5253999999968,-94.45883255813258,-94.38171357163253,-134.32189663228226,34.203503367714546,42.07291884336051,9.806614758416892
4133.71,-168.55780000000686,-93.82006348108096,-94.06557913138944,-134.00576219203919,34.55203780796768,41.73196496691715,9.80662509633156
4133.81,-168.40440000000171,-94.4853067167792,-94.41963178132266,-134.3598148419724,34.04458515802932,42.00606384797319,9.80661265473456
4133.91,-168.36019999999644,-93.98352581385068,-93.96059897793843,-133.90078203858818,34.45941796140826,42.36548949321841,9.806624168387406
4134.01,-168.58979999999974,-94.69965899984825,-94.84875441797682,-134.78893747862656,33.800862521373176,41.974485107026624,9.80656284077148
4134.11,-168.68820000000505,-94.17080186286533,-94.19670793851535,-134.13689099916508,34.55130900083998,42.0392733048515,9.806570928719172
4134.21,-168.64119999999002,-94.5924989622109,-94.57963551694618,-134.5198185775959,34.12138142239411,41.68708433076125,9.806600357412348
4134.31,-168.83060000000478,-93.81871097778577,-94.08279595491953,-134.02297901556926,34.807620984435516,42.42721178677665,9.806597924866708
4134.41,-168.6876999999954,-94.80512922715032,-94.67882251439006,-134.6190055750398,34.068694424955595,41.47648249309481,9.806552785255377
4134.51,-168.98049999999967,-93.15484286479199,-93.46599852722186,-133.4061815878716,35.574318412128065,41.27155315710811,9.8065871474229
4134.61,-169.05069999999841,-95.09491258216319,-95.16584011034998,-135.10602317099972,33.944676828998695,42.31157170325867,9.806602882752008
4134.709,-169.08786999999347,-93.92240681132195,-94.04678891722247,-133.9869719778722,35.10089802212127,42.12628751741601,9.806644603022992
4134.81,-169.20480000000316,-94.64620778952826,-94.904629844753,-134.84481290540273,34.35998709460043,41.205305483638874,9.806643271272796
4134.91,-169.07910000000084,-94.1045901482174,-94.10360537565519,-134.04378843630494,35.0353115636959,42.19986137417989,9.806535952618539
4135.01,-169.0393999999992,-94.25294987051922,-94.20501847032236,-134.1452015309721,34.89419846902712,41.759408520715425,9.806563843161376
4135.11,-169.24969999999485,-94.50384500082711,-94.4323212039547,-134.37250426460443,34.877195735390416,42.05041260201855,9.806629506614389
4135.21,-169.3232000000021,-94.386308739673,-94.15284198538627,-134.09302504603602,35.23017495396607,41.83387742010056,9.806590882156755
4135.31,-169.28209999999945,-93.56300770920114,-93.57728843519352,-133.51747149584327,35.76462850415618,41.96972718519862,9.806663918479106
4135.41,-169.28580000000238,-94.75923895160062,-94.72350608661195,-134.6636891472617,34.62211085274069,42.15371632489833,9.806512679847
4135.51,-169.14390000000003,-94.04201933022976,-94.09565841209937,-134.0358414727491,35.10805852725093,42.62082472219419,9.806612197899945
4135.61,-169.11359999999058,-94.24366315374174,-94.1249890518842,-134.06517211253393,35.048427887456654,42.21410309363448,9.806639208209916
4135.71,-169.26279999999633,-93.93099509495703,-93.88041626613538,-133.82059932678513,35.442200673211204,41.66599932798924,9.80661256397947
4135.81,-169.32540000000427,-94.41630109122322,-94.37083670921132,-134.31101976986105,35.01438023014322,42.226376827760156,9.806632786537895
4135.91,-169.17080000000078,-96.41636990990014,-96.36106105257929,-136.30124411322902,32.869555886771764,42.09316927958739,9.806560634085734
4136.01,-169.1239999999998,-93.91507519128821,-93.9342185929709,-133.87440165362062,35.24959834637917,41.765519271284056,9.806607295594128
4136.109,-169.11338000000615,-95.06725009548992,-95.18904931282691,-135.12923237347664,33.984147626529506,41.60442644719429,9.806597534823176
4136.21,-169.00210000000152,-93.35068684180948,-93.40385342521952,-133.34403648586925,35.658063514132266,42.06538481934998,9.80654867422785
4136.31,-168.98239999999623,-94.07306485354017,-93.93822389949837,-133.8784069601481,35.10399303984812,42.2309519191789,9.806582884471021
4136.41,-169.11070000000154,-94.72286281994299,-94.50767473041664,-134.44785779106638,34.66284220893516,42.22501865008469,9.806581602169025
4136.51,-168.9997000000012,-93.97616578302132,-93.83282043702022,-133.77300349766995,35.226696502331265,42.09103823856095,9.806603176431684
4136.61,-168.82840000000397,-94.5386132177867,-94.47003063834886,-134.4102136989986,34.41818630100536,42.09964014097983,9.806621630816597
4136.71,-168.76660000000084,-94.81887492716194,-94.72297498350805,-134.6631580441578,34.10344195584304,41.99813091079173,9.806621736357531
4136.81,-168.7498999999989,-94.31089900399022,-94.28702389854493,-134.22720695919466,34.52269304080423,41.47112368865835,9.806611007376606
4136.91,-168.79489999999987,-93.87046136253821,-93.77248847328116,-133.7126715339309,35.08222846606898,42.53073006662359,9.806573545331723
4137.01,-168.80069999999978,-94.75923895160062,-94.79813100563085,-134.7383140662806,34.062385933719185,42.11539623463134,9.806595520362814
4137.11,-168.76110000001154,-94.1045901482174,-94.1720645999657,-134.11224766061542,34.648852339396115,42.03921740470438,9.806615596116735
